Name	ZS	DA	GG	NO	QU	SL	TA	WE	ZY
led25533	1	1	1	1	1	1	1	1	1
led25534	1	1	1	1	1	1	1	1	1
led25535	1	1	1	1	1	1	1	1	1
led25536	1	1	1	1	1	1	1	1	1
led25537	1	1	1	1	1	1	1	1	1
led25538	1	1	1	1	1	1	1	1	1
led25539	1	1	1	1	1	1	1	1	1
led25540	1	1	1	1	1	1	1	1	1
led25541	1	1	1	1	1	1	1	1	1
led25542	1	1	1	1	1	1	1	1	1
led25543	1	1	1	1	1	1	1	1	1
led25544	1	1	1	1	1	1	1	1	1
led25545	1	1	1	1	1	1	1	1	1
led25546	1	1	1	1	1	1	1	1	1
led25547	1	1	1	1	1	1	1	1	1
led25548	1	1	1	1	1	1	1	1	1
led25549	1	1	1	1	1	1	1	1	1
led25550	1	1	1	1	1	1	1	1	1
led25551	1	1	1	1	1	1	1	1	1
led25552	1	1	1	1	1	1	1	1	1
led25553	1	1	1	1	1	1	1	1	1
led25554	1	1	1	1	1	1	1	1	1
led25555	1	1	1	1	1	1	1	1	1
led25556	1	1	1	1	1	1	1	1	1
led25557	1	1	1	1	1	1	1	1	1
led25558	1	1	1	1	1	1	1	1	1
led25559	1	1	1	1	1	1	1	1	1
led25560	1	1	1	1	1	1	1	1	1
led25561	1	1	1	1	1	1	1	1	1
led25562	1	1	1	1	1	1	1	1	1
led25563	1	1	1	1	1	1	1	1	1
led25564	1	1	1	1	1	1	1	1	1
led25565	1	1	1	1	1	1	1	1	1
led25566	1	1	1	1	1	1	1	1	1
led25567	1	1	1	1	1	1	1	1	1
led25568	1	1	1	1	1	1	1	1	1
led25569	1	0	1	1	1	1	1	1	1
led25570	1	1	1	1	1	1	1	1	1
led25571	1	1	1	1	1	1	1	1	1
led25572	1	1	1	1	1	1	1	1	1
led25573	1	1	1	1	1	1	1	1	0
led25574	1	1	1	1	1	1	1	1	1
led25575	1	1	1	1	1	1	1	1	1
led25576	1	1	1	1	1	1	1	1	1
led25577	1	1	1	1	1	1	1	1	1
led25578	1	1	1	1	1	1	1	1	1
led25579	1	1	1	1	1	1	1	1	1
led25580	1	1	1	1	1	1	1	1	1
led25581	1	1	1	1	1	1	1	1	1
led25582	1	1	1	1	1	1	1	1	1
led25583	1	1	1	1	1	1	1	1	1
led25584	1	1	1	1	1	1	1	1	1
led25585	1	1	1	1	1	1	1	1	1
led25586	1	1	1	1	1	1	1	1	1
led25587	1	1	1	1	1	1	1	1	1
led25588	1	1	1	1	1	1	1	1	1
led25589	1	1	1	1	1	1	1	1	1
led25590	1	1	1	1	1	1	1	1	1
led25591	1	1	1	1	1	1	1	1	1
led25592	1	1	1	1	1	1	1	1	1
led25593	1	1	1	1	1	1	1	1	1
led25594	1	1	1	1	1	1	1	1	1
led25595	1	1	1	0	1	1	1	1	1
led25596	1	1	1	1	1	1	1	1	1
led25597	1	1	1	1	1	1	1	1	1
led25598	1	1	1	1	1	1	1	1	1
led25599	1	1	1	1	1	1	1	1	1
led25600	1	1	1	1	1	1	1	1	1
led25601	1	1	1	1	1	1	1	1	1
led25602	1	1	1	1	1	1	1	1	1
led25603	1	1	1	1	1	1	1	1	1
led25604	1	1	1	1	1	1	1	1	1
led25605	1	1	1	1	1	1	1	1	1
led25606	1	1	1	1	1	1	1	1	1
led25607	1	1	1	1	1	1	1	1	1
led25608	1	1	1	1	1	1	1	1	1
led25609	1	1	1	1	1	1	1	1	1
led25610	1	1	1	1	1	1	1	1	1
led25611	1	1	1	1	1	1	1	1	1
led25612	1	1	1	1	1	1	1	1	1
led25613	1	1	1	1	1	1	1	1	1
led25614	1	1	1	1	1	1	1	1	1
led25615	1	1	1	1	1	1	1	1	1
led25616	1	1	1	1	1	1	1	1	1
led25617	1	1	1	1	1	1	1	1	1
led25618	1	1	1	1	1	1	1	1	1
led25619	1	1	1	1	1	1	1	1	1
led25620	1	1	1	1	1	1	1	1	1
led25621	1	1	1	1	1	1	1	1	1
led25622	1	1	1	1	1	1	1	1	1
led25623	1	1	1	1	1	1	1	1	1
led25624	1	1	1	1	1	1	1	1	1
led25625	1	1	1	1	1	1	1	1	1
led25626	1	1	1	1	1	1	1	1	1
led25627	1	1	1	1	1	1	1	1	1
led25628	1	1	1	1	1	1	1	1	1
led25629	1	1	1	1	1	1	1	1	1
led25630	1	1	1	1	1	1	1	1	1
led25631	1	1	1	1	1	1	1	1	1
led25632	1	1	1	1	1	1	1	1	1
led25633	1	1	1	1	1	1	1	1	1
led25634	1	1	1	1	1	1	1	1	1
led25635	1	1	1	1	1	1	1	1	1
led25636	1	1	1	0	1	1	1	1	1
led25637	1	1	1	1	1	1	1	1	1
led25638	1	1	1	1	1	1	1	1	1
led25639	1	1	1	1	1	1	1	1	1
led25640	1	1	1	1	1	1	1	1	1
led25641	1	1	1	1	1	1	1	1	1
led25642	1	1	1	1	1	1	1	1	1
led25643	1	1	1	1	1	1	1	1	1
led25644	1	1	1	1	1	1	1	1	1
led25645	1	1	1	1	1	1	1	1	1
led25646	1	1	1	1	1	1	1	1	1
led25647	1	1	1	1	1	1	1	1	1
led25648	1	1	1	1	1	1	1	1	1
led25649	1	1	1	1	1	1	1	1	1
led25650	1	1	1	1	1	1	1	1	1
led25651	1	1	1	1	1	1	1	1	1
led25652	1	1	1	1	1	1	1	1	1
led25653	1	1	1	1	1	1	1	1	1
led25654	1	1	1	1	1	1	1	1	1
led25655	1	1	1	1	1	1	1	1	1
led25656	1	1	1	1	1	1	1	1	1
led25657	1	1	1	1	1	1	1	1	1
led25658	1	1	1	1	1	1	1	1	1
led25659	1	1	1	1	1	1	1	1	1
led25660	1	1	1	1	1	1	1	1	1
led25661	1	1	1	1	1	1	1	1	1
led25662	1	1	1	1	1	1	1	1	1
led25663	1	1	1	0	1	1	1	1	1
led25664	1	1	1	1	1	1	1	1	1
led25665	1	1	1	1	1	1	1	1	1
led25666	1	1	1	1	1	1	1	1	1
led25667	1	1	1	1	1	1	1	1	1
led25668	1	1	1	0	1	1	1	1	0
led25669	1	1	1	1	1	1	1	1	1
led25670	1	1	1	1	1	1	1	1	1
led25671	1	1	1	1	1	1	1	1	1
led25672	1	1	1	1	1	1	1	1	1
led25673	1	1	1	1	1	1	1	1	1
led25674	1	1	1	1	1	1	1	1	1
led25675	1	1	1	1	1	1	1	1	1
led25676	1	1	1	1	1	1	1	1	1
led25677	1	1	1	1	1	1	1	1	1
led25678	1	1	1	1	1	1	1	1	1
led25679	1	1	1	1	1	1	1	1	1
led25680	1	1	1	1	1	1	1	1	1
led25681	1	1	1	1	1	1	1	1	1
led25682	1	1	1	1	1	1	1	1	1
led25683	1	1	1	1	1	1	1	1	1
led25684	1	1	1	1	1	1	1	1	1
led25685	1	1	1	1	1	1	1	1	1
led25686	1	1	1	1	1	1	1	1	1
led25687	1	1	1	1	1	1	1	1	1
led25688	1	1	1	1	1	1	1	1	1
led25689	1	1	1	1	1	1	1	1	1
led25690	1	1	1	1	1	1	1	1	1
led25691	1	1	1	1	1	1	1	1	1
led25692	1	1	1	1	1	1	1	1	1
led25693	1	1	1	1	1	1	1	1	1
led25694	1	1	1	1	1	1	1	1	1
led25695	1	1	1	1	1	1	1	1	1
led25696	1	1	1	1	1	1	1	1	1
led25697	1	1	1	1	1	1	1	1	1
led25698	1	1	1	1	1	1	1	1	1
led25699	1	1	1	1	1	1	1	1	1
led25700	1	1	1	1	1	1	1	1	1
led25701	1	1	1	1	1	1	1	1	1
led25702	1	1	1	1	1	1	1	1	1
led25703	1	1	1	1	1	1	1	1	1
led25704	1	1	1	1	1	1	1	1	1
led25705	1	1	1	1	1	1	1	1	1
led25706	1	1	1	1	1	1	1	1	1
led25707	1	1	1	1	1	1	1	1	1
led25708	1	1	1	1	1	1	1	1	1
led25709	1	1	1	1	1	1	1	1	1
led25710	1	1	1	1	1	1	1	1	1
led25711	1	1	1	1	1	1	1	1	1
led25712	1	1	1	1	1	1	1	1	1
led25713	1	1	1	1	1	1	1	1	1
led25714	1	1	1	1	1	1	1	1	1
led25715	1	1	1	1	1	1	1	1	1
led25716	1	1	1	0	1	1	1	1	1
led25717	1	1	1	1	1	1	1	1	1
led25718	1	1	1	1	1	1	1	1	1
led25719	1	1	1	1	1	1	1	1	1
led25720	1	1	1	1	1	1	1	1	1
led25721	1	1	1	1	1	1	1	1	1
led25722	1	1	1	1	1	1	1	1	1
led25723	1	1	1	1	1	1	1	1	1
led25724	1	1	1	1	1	1	1	1	1
led25725	1	1	1	1	1	1	1	1	1
led25726	1	1	1	1	1	1	1	1	1
led25727	1	1	1	1	1	1	1	1	1
led25728	1	1	1	1	1	1	1	1	1
led25729	1	1	1	1	1	1	1	1	1
led25730	1	1	1	1	1	1	1	1	1
led25731	1	1	1	1	1	1	1	1	1
led25732	1	1	1	1	1	1	1	1	1
led25733	1	1	1	1	1	1	1	1	1
led25734	1	1	1	1	1	1	1	1	1
led25735	1	1	1	1	1	1	1	1	1
led25736	1	1	1	1	1	1	1	1	1
led25737	1	1	1	1	1	1	1	1	1
led25738	1	1	1	1	1	1	1	1	1
led25739	1	1	1	1	1	1	1	1	1
led25740	1	1	1	1	1	1	1	1	1
led25741	1	1	1	1	1	1	1	1	1
led25742	1	1	1	1	1	1	1	1	1
led25743	1	1	1	1	1	1	1	1	1
led25744	1	1	1	1	1	1	1	1	1
led25745	1	1	1	1	1	1	1	1	1
led25746	1	1	1	1	1	1	1	1	1
led25747	1	1	1	1	1	1	1	1	1
led25748	1	1	1	1	1	1	1	1	1
led25749	1	1	1	1	1	1	1	1	1
led25750	1	1	1	1	1	1	1	0	1
led25751	1	1	1	1	1	1	1	1	1
led25752	1	1	1	1	1	1	1	1	1
led25753	1	1	1	1	1	1	1	1	1
led25754	1	1	1	1	1	1	1	1	1
led25755	1	1	1	1	1	1	1	1	1
led25756	1	1	1	1	1	1	1	1	1
led25757	1	1	1	1	1	1	1	1	1
led25758	1	1	1	1	1	1	1	1	1
led25759	1	1	1	1	1	1	1	1	1
led25760	1	1	1	1	1	1	1	1	1
led25761	1	1	1	1	1	1	1	1	1
led25762	1	1	1	1	1	1	1	1	1
led25763	1	1	1	1	1	1	1	1	1
led25764	1	1	1	1	1	1	1	1	1
led25765	1	1	1	1	1	1	1	1	1
led25766	1	1	1	1	1	1	1	1	1
led25767	1	1	1	1	1	1	1	1	1
led25768	1	1	1	1	1	1	1	1	1
led25769	1	1	1	1	1	1	1	1	1
led25770	1	1	1	1	1	1	1	1	1
led25771	1	1	1	1	1	1	1	1	1
led25772	1	1	1	1	1	1	1	1	1
led25773	1	1	1	1	1	1	1	1	1
led25774	1	1	1	1	1	1	1	1	1
led25775	1	1	1	1	1	1	1	1	1
led25776	1	1	1	1	1	1	1	1	1
led25777	1	1	1	1	1	1	1	1	1
led25778	1	1	1	1	1	1	1	1	1
led25779	1	1	1	1	1	1	1	1	1
led25780	1	1	1	1	1	1	1	1	1
led25781	1	1	1	1	1	1	1	1	1
led25782	1	1	1	1	1	1	1	1	1
led25783	1	1	1	1	1	1	1	1	1
led25784	1	1	1	1	1	1	1	1	1
led25785	1	1	1	1	1	1	1	1	1
led25786	1	1	1	1	1	1	1	1	1
led25787	1	1	1	1	1	1	1	1	1
led25788	1	1	1	1	1	1	1	1	1
led25789	1	1	1	1	1	1	1	1	1
led25790	1	1	1	1	1	1	1	1	1
led25791	1	1	1	1	1	1	1	1	1
led25792	1	1	1	1	1	1	1	1	1
led25793	1	1	1	1	1	1	1	1	1
led25794	1	1	1	1	1	1	1	1	1
led25795	1	1	1	1	1	1	1	1	1
led25796	1	1	1	1	1	1	1	1	1
led25797	1	1	1	1	1	1	1	1	1
led25798	1	1	1	1	1	1	1	1	1
led25799	1	1	1	1	1	1	1	1	1
led25800	1	1	1	1	1	1	1	1	1
led25801	1	1	1	1	1	1	1	1	1
led25802	1	1	1	1	1	1	1	1	1
led25803	1	0	1	1	0	1	1	1	1
led25804	1	1	1	1	1	1	1	1	1
led25805	1	1	1	1	1	1	1	1	1
led25806	1	1	1	1	1	1	1	1	1
led25807	1	1	1	1	1	1	1	1	1
led25808	1	1	1	1	1	1	1	1	1
led25809	1	1	1	1	1	1	1	1	1
led25810	1	1	1	1	1	1	1	1	1
led25811	1	1	1	1	1	1	1	1	1
led25812	1	1	1	1	1	1	1	1	1
led25813	1	1	1	1	1	1	1	1	1
led25814	1	1	1	1	1	1	1	1	1
led25815	1	1	1	0	1	1	1	1	1
led25816	0	1	1	1	1	1	1	1	1
led25817	1	1	1	1	1	1	1	1	1
led25818	1	1	1	1	1	1	1	1	1
led25819	1	1	1	1	1	1	1	1	1
led25820	1	1	1	1	1	1	1	1	1
led25821	1	1	1	1	1	1	1	1	1
led25822	1	1	1	1	1	1	1	1	1
led25823	1	1	1	1	1	1	1	1	1
led25824	1	1	1	1	1	1	1	1	1
led25825	1	1	1	1	1	1	1	1	1
led25826	1	1	1	1	1	1	1	1	1
led25827	1	1	1	1	1	1	1	1	1
led25828	1	1	1	1	1	1	1	1	1
led25829	1	1	1	1	0	1	1	1	1
led25830	1	1	1	1	1	1	1	1	1
led25831	1	1	1	1	1	0	1	1	1
led25832	1	1	1	1	1	1	1	1	1
led25833	1	1	1	1	1	1	1	1	1
led25834	1	1	1	1	1	1	1	1	1
led25835	1	1	1	1	1	1	1	1	1
led25836	1	1	1	1	1	1	1	1	1
led25837	1	1	1	1	1	1	1	1	1
led25838	1	1	1	1	1	1	1	1	1
led25839	1	1	1	1	1	1	1	1	1
led25840	1	1	1	1	1	1	1	1	1
led25841	1	1	1	1	1	1	1	1	1
led25842	1	1	1	1	1	1	1	1	1
led25843	1	1	1	1	1	1	1	1	1
led25844	1	1	1	1	1	1	1	1	1
led25845	1	1	1	1	1	1	1	1	1
led25846	1	1	1	1	1	1	1	1	1
led25847	1	1	1	1	1	1	1	1	1
led25848	1	1	1	1	1	1	1	1	1
led25849	1	1	1	1	1	1	1	1	1
led25850	1	1	1	1	1	1	1	1	1
led25851	1	1	1	1	1	1	1	1	1
led25852	1	1	1	1	1	1	1	1	1
led25853	1	1	1	1	1	1	1	1	1
led25854	1	1	1	1	1	1	1	1	1
led25855	1	1	1	1	1	1	1	1	1
led25856	1	1	1	1	1	1	1	1	1
led25857	1	1	1	1	1	1	1	1	1
led25858	1	1	1	1	1	1	1	1	1
led25859	1	1	1	1	1	1	1	1	1
led25860	1	1	1	1	1	1	1	1	1
led25861	1	1	1	1	1	1	1	1	1
led25862	1	1	1	1	1	1	1	1	1
led25863	1	1	1	1	1	1	1	1	1
led25864	1	1	1	1	1	1	1	1	1
led25865	1	1	1	1	1	1	1	1	1
led25866	1	1	1	1	1	1	1	1	1
led25867	1	1	1	1	1	1	1	1	1
led25868	1	1	1	1	1	1	1	1	1
led25869	1	1	1	1	1	1	1	1	1
led25870	1	1	1	1	1	1	1	1	1
led25871	1	1	1	1	1	1	1	1	1
led25872	1	1	1	1	1	1	1	1	1
led25873	1	1	1	1	1	1	1	1	1
led25874	1	1	1	1	1	1	1	1	1
led25875	1	1	1	1	1	1	1	1	1
led25876	1	1	1	1	1	1	1	1	1
led25877	1	1	1	1	1	1	1	1	1
led25878	1	1	1	1	1	1	1	1	1
led25879	1	1	1	1	1	1	1	1	1
led25880	1	1	1	1	1	1	1	1	1
led25881	1	1	1	1	1	1	1	1	1
led25882	1	1	1	1	1	1	1	1	1
led25883	1	1	1	1	1	1	1	1	1
led25884	1	1	1	1	1	1	1	1	1
led25885	1	1	1	1	1	1	1	1	1
led25886	1	1	1	1	1	1	1	1	1
led25887	1	1	1	1	1	1	1	1	1
led25888	1	1	1	1	1	1	1	1	1
led25889	1	1	1	1	1	1	1	1	1
led25890	1	1	1	1	1	1	1	1	1
led25891	1	1	1	1	1	1	1	1	1
led25892	1	1	1	1	1	1	1	1	1
led25893	1	1	1	1	1	1	1	1	1
led25894	1	1	1	1	1	1	1	1	1
led25895	1	1	1	1	1	1	1	1	1
led25896	1	1	1	1	1	1	1	1	1
led25897	1	1	1	1	1	1	1	1	1
led25898	1	1	1	1	1	1	1	1	1
led25899	1	1	1	1	1	1	1	1	1
led25900	1	1	1	1	1	1	1	1	1
led25901	1	1	1	1	1	1	1	1	1
led25902	1	1	1	1	1	1	1	1	1
led25903	1	1	1	1	1	1	1	1	1
led25904	1	1	1	1	1	1	1	1	1
led25905	1	1	1	1	1	1	1	1	1
led25906	1	1	1	1	1	1	1	1	1
led25907	1	1	1	1	1	1	1	1	1
led25908	1	1	1	1	1	1	1	1	1
led25909	1	1	1	1	1	1	1	1	1
led25910	1	1	1	1	1	1	1	1	1
led25911	1	1	1	0	1	1	1	1	1
led25912	0	1	1	1	1	0	1	1	1
led25913	1	1	1	1	1	1	1	1	1
led25914	1	1	1	1	1	1	1	1	1
led25915	1	1	1	1	1	1	1	1	1
led25916	1	1	1	1	1	1	1	1	1
led25917	1	1	1	1	1	1	1	1	1
led25918	1	1	1	1	1	1	1	1	1
led25919	1	1	1	1	1	1	1	1	1
led25920	1	1	1	1	1	1	1	1	1
led25921	1	1	1	1	1	1	1	1	1
led25922	1	1	1	1	1	1	1	1	1
led25923	1	1	1	1	1	1	1	1	1
led25924	1	1	1	1	1	1	1	1	1
led25925	1	1	1	1	1	1	1	1	1
led25926	1	1	1	1	1	1	1	1	1
led25927	1	1	1	1	1	1	1	1	1
led25928	1	1	1	1	1	1	1	1	1
led25929	1	1	1	1	1	1	1	1	1
led25930	1	1	1	1	1	1	1	1	1
led25931	1	1	1	1	1	1	1	1	1
led25932	1	1	1	1	1	1	1	1	1
led25933	1	1	1	1	1	1	1	1	1
led25934	1	1	1	1	1	1	1	1	1
led25935	1	1	1	1	1	1	1	1	1
led25936	1	1	1	1	1	1	1	1	1
led25937	1	1	1	1	1	1	1	1	1
led25938	1	1	1	1	1	1	1	1	1
led25939	1	1	1	1	1	1	1	1	1
led25940	1	1	1	1	1	1	1	1	1
led25941	1	1	1	1	1	1	1	1	1
led25942	1	1	1	1	1	1	1	1	1
led25943	1	1	1	1	1	1	1	1	1
led25944	1	1	1	1	1	1	1	1	1
led25945	1	1	1	1	1	1	1	1	1
led25946	1	1	1	1	1	1	1	1	1
led25947	1	1	1	1	1	1	1	1	1
led25948	1	1	1	1	1	1	1	1	1
led25949	1	1	1	1	1	1	1	1	1
led25950	1	1	1	1	1	1	1	1	1
led25951	1	1	1	1	1	1	1	0	1
led25952	1	1	1	1	1	1	1	1	1
led25953	1	1	1	1	1	1	1	1	1
led25954	1	1	1	1	1	1	1	1	1
led25955	1	1	1	1	1	1	1	1	1
led25956	1	1	1	1	1	1	1	1	1
led25957	1	1	1	1	1	1	1	1	1
led25958	1	1	1	1	1	1	1	1	1
led25959	1	1	1	1	1	1	1	1	1
led25960	1	1	1	1	1	1	1	1	1
led25961	1	1	1	1	1	1	1	1	1
led25962	1	1	1	1	1	1	1	1	1
led25963	1	1	1	1	1	1	1	1	1
led25964	1	1	1	1	1	1	1	1	1
led25965	1	1	1	1	1	1	1	1	1
led25966	1	1	1	1	1	1	1	1	1
led25967	1	1	1	1	1	1	1	1	1
led25968	1	1	1	1	1	1	1	1	1
led25969	1	1	1	1	1	1	1	1	1
led25970	1	1	1	1	1	1	1	1	1
led25971	1	1	1	1	1	1	1	1	1
led25972	1	1	1	1	1	1	1	1	1
led25973	1	1	1	1	1	1	1	1	1
led25974	1	1	1	1	1	1	1	1	1
led25975	1	1	1	1	1	1	1	1	1
led25976	1	1	1	1	1	1	1	1	1
led25977	1	1	1	1	1	1	1	1	1
led25978	1	1	1	1	1	1	1	1	1
led25979	1	1	1	1	1	1	1	1	1
led25980	1	1	1	1	1	1	1	1	1
led25981	1	1	1	1	1	1	1	1	1
led25982	1	1	1	1	1	1	1	1	1
led25983	1	1	1	1	1	1	1	1	1
led25984	1	1	1	1	1	1	1	1	1
led25985	1	1	1	1	1	1	1	1	1
led25986	1	1	1	1	1	1	1	1	1
led25987	1	1	1	1	1	1	1	1	1
led25988	1	1	1	1	1	1	1	1	1
led25989	1	1	1	1	1	1	1	1	1
led25990	1	1	1	1	1	1	1	1	1
led25991	1	1	1	1	1	1	1	1	1
led25992	1	1	1	1	1	1	1	1	1
led25993	1	1	1	1	1	1	1	1	1
led25994	1	1	1	1	1	1	1	1	1
led25995	1	1	1	1	1	1	1	1	1
led25996	1	1	1	1	1	1	1	1	1
led25997	1	1	1	1	1	1	1	1	1
led25998	1	1	1	1	1	1	1	1	1
led25999	1	1	1	1	1	1	1	1	1
led26000	1	1	1	0	1	0	1	1	1
led26001	1	1	1	1	1	1	1	1	1
led26002	1	1	1	1	1	1	1	1	1
led26003	1	1	1	1	1	1	1	1	1
led26004	1	1	1	1	1	1	1	1	1
led26005	1	1	1	1	1	1	1	1	1
led26006	1	1	1	1	1	1	1	1	1
led26007	1	1	1	1	1	1	1	1	1
led26008	1	1	1	1	1	1	1	1	1
led26009	1	1	1	1	1	1	1	1	1
led26010	1	1	1	1	1	1	1	1	1
led26011	1	1	1	1	1	1	1	1	1
led26012	1	1	1	1	1	1	1	1	1
led26013	1	1	1	1	1	1	1	1	1
led26014	1	1	1	1	1	1	1	1	1
led26015	1	1	1	1	1	1	1	1	1
led26016	1	1	1	1	1	1	1	1	1
led26017	1	1	1	1	1	1	1	1	1
led26018	1	1	1	1	1	1	1	1	1
led26019	1	1	1	1	1	1	1	1	1
led26020	1	1	1	1	1	1	1	1	1
led26021	1	1	1	1	1	1	1	1	1
led26022	1	1	1	1	1	1	1	1	1
led26023	1	1	1	1	1	1	1	1	1
led26024	1	1	1	1	1	1	1	1	1
led26025	1	1	1	1	1	1	1	1	1
led26026	1	1	1	1	1	1	1	1	1
led26027	1	1	1	1	1	1	1	1	1
led26028	1	1	1	1	1	1	1	1	1
led26029	1	1	1	1	1	1	1	1	1
led26030	1	1	1	1	1	1	1	1	1
led26031	1	1	1	1	1	1	1	1	1
led26032	1	1	1	1	1	1	1	1	1
led26033	1	1	1	1	1	1	1	1	1
led26034	1	1	1	1	1	1	1	1	1
led26035	1	1	1	1	1	1	1	1	1
led26036	1	1	1	1	1	1	1	1	1
led26037	1	1	1	1	1	1	1	1	1
led26038	1	1	1	1	1	1	1	1	1
led26039	1	1	1	1	1	1	1	1	1
led26040	1	1	1	1	1	1	1	1	1
led26041	1	1	1	1	1	1	1	1	1
led26042	1	1	1	1	1	1	1	1	1
led26043	1	1	1	1	1	1	1	1	1
led26044	1	1	1	1	1	1	1	1	1
led26045	1	1	1	1	1	1	1	1	1
led26046	1	1	1	1	1	1	1	1	1
led26047	1	1	1	1	1	1	1	1	1
led26048	1	1	1	1	1	1	1	1	1
led26049	1	1	1	1	1	1	1	1	1
led26050	1	1	1	1	1	1	1	1	1
led26051	1	1	1	1	1	1	1	1	1
led26052	1	1	1	1	1	1	1	1	1
led26053	1	1	1	1	1	1	1	1	1
led26054	1	1	1	1	1	1	1	1	1
led26055	1	1	1	1	1	1	1	1	1
led26056	1	1	1	1	1	1	1	1	1
led26057	1	1	1	1	1	1	1	1	1
led26058	1	1	1	1	1	1	1	1	1
led26059	1	1	1	1	1	1	1	1	1
led26060	1	1	1	1	1	1	1	1	1
led26061	1	1	1	1	1	1	1	1	1
led26062	1	1	1	1	1	1	1	1	1
led26063	1	1	1	1	1	1	1	1	1
led26064	1	1	1	1	1	1	1	1	1
led26065	1	1	1	1	1	1	1	1	1
led26066	1	1	1	1	1	1	1	1	1
led26067	1	1	1	1	1	1	1	1	1
led26068	1	1	1	1	1	1	1	1	1
led26069	1	1	1	1	1	1	1	1	1
led26070	1	1	1	1	1	1	1	1	1
led26071	1	1	1	1	1	1	1	1	1
led26072	1	1	1	1	1	1	1	1	1
led26073	1	1	1	1	1	1	1	1	1
led26074	1	1	1	1	1	1	1	1	1
led26075	1	1	1	1	1	1	1	1	1
led26076	1	1	1	1	1	1	1	1	1
led26077	1	1	1	1	1	1	1	1	1
led26078	1	1	1	1	1	1	1	1	1
led26079	1	1	1	1	1	1	1	1	1
led26080	1	1	1	1	1	1	1	1	1
led26081	1	1	1	1	1	1	1	1	1
led26082	1	1	1	1	1	1	1	1	1
led26083	1	1	1	1	1	1	1	1	1
led26084	1	1	1	1	1	1	1	1	1
led26085	1	1	1	1	1	1	1	1	1
led26086	1	1	1	1	1	1	1	1	1
led26087	1	1	1	1	1	1	1	1	1
led26088	1	1	1	1	1	1	1	1	1
led26089	1	1	1	1	1	1	1	1	1
led26090	1	1	1	1	1	1	1	1	1
led26091	1	1	1	1	1	1	1	1	1
led26092	1	1	1	1	1	1	1	1	1
led26093	1	1	1	1	1	1	1	1	1
led26094	1	1	1	1	1	1	1	1	1
led26095	1	1	1	1	1	1	1	1	1
led26096	1	1	1	1	1	1	1	1	1
led26097	1	1	1	1	1	0	1	0	1
led26098	1	1	1	1	1	1	1	1	1
led26099	1	1	1	1	1	1	1	1	1
led26100	1	1	1	1	1	1	1	1	1
led26101	1	1	1	1	1	1	1	1	1
led26102	1	1	1	1	1	1	1	1	1
led26103	1	1	1	1	1	1	1	1	1
led26104	1	1	1	1	1	1	1	1	1
led26105	1	1	1	1	1	1	1	1	1
led26106	1	1	1	1	1	1	1	1	1
led26107	1	1	1	1	1	1	1	1	1
led26108	1	1	1	1	1	1	1	1	1
led26109	1	1	1	1	1	1	1	1	1
led26110	1	1	1	1	1	1	1	1	1
led26111	1	1	1	1	1	1	1	1	1
led26112	1	1	1	1	1	1	1	1	1
led26113	1	1	1	1	1	1	1	1	1
led26114	1	1	1	1	1	1	1	1	1
led26115	1	1	1	1	1	1	1	1	1
led26116	1	1	1	1	1	1	1	1	1
led26117	1	1	1	1	1	1	1	1	1
led26118	1	1	1	1	1	1	1	1	1
led26119	1	1	1	1	1	1	1	1	1
led26120	1	1	1	1	1	1	1	1	1
led26121	1	1	1	1	1	1	1	1	1
led26122	1	1	1	1	1	1	1	1	1
led26123	1	1	1	1	1	1	1	1	1
led26124	1	1	1	1	1	1	1	1	1
led26125	1	1	1	1	1	1	1	1	1
led26126	1	1	1	1	1	1	1	1	1
led26127	1	1	1	1	1	1	1	1	1
led26128	1	1	1	1	1	1	1	1	1
led26129	1	1	1	1	1	1	1	1	1
led26130	1	1	1	1	1	1	1	1	1
led26131	1	1	1	1	1	1	1	1	1
led26132	1	1	1	1	1	1	1	1	1
led26133	1	1	1	1	1	1	1	1	1
led26134	1	1	1	1	1	1	1	1	1
led26135	1	1	1	1	1	1	1	1	1
led26136	1	1	1	1	1	1	1	1	1
led26137	1	1	1	1	0	1	1	1	1
led26138	1	1	1	1	1	1	1	1	1
led26139	1	1	1	1	1	1	1	1	1
led26140	1	1	1	1	1	1	1	1	1
led26141	1	1	1	1	1	1	1	1	1
led26142	1	1	1	1	1	1	1	1	1
led26143	1	1	1	1	1	1	1	1	1
led26144	1	1	1	1	1	1	1	1	1
led26145	1	1	1	1	1	1	1	1	1
led26146	1	1	1	1	1	1	1	1	1
led26147	1	1	1	1	1	1	1	1	1
led26148	1	1	1	1	1	1	1	1	1
led26149	1	1	1	1	1	1	1	1	1
led26150	1	1	0	1	1	0	1	1	1
led26151	1	1	1	1	1	1	1	1	1
led26152	1	1	1	1	1	1	1	1	1
led26153	1	1	1	1	1	1	1	1	1
led26154	1	1	1	1	1	1	1	1	1
led26155	1	1	1	1	1	1	1	1	1
led26156	1	1	1	1	1	1	1	1	1
led26157	1	1	1	1	1	1	1	1	1
led26158	1	1	1	1	1	1	1	1	1
led26159	1	1	1	1	1	1	1	1	1
led26160	1	1	1	1	1	1	1	1	1
led26161	1	1	1	1	1	1	1	1	1
led26162	1	1	1	1	1	1	1	1	1
led26163	1	1	1	1	1	1	1	1	1
led26164	1	1	1	1	1	1	1	1	1
led26165	1	1	1	1	1	1	1	1	1
led26166	1	1	1	1	1	1	1	1	1
